FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2015-04-14,,,,,,,,,0.0,15.0,4.999999999999929,False,,-1.6999999999999886,375.4,-0.0566666666666662,-0.1999999999999993,-0.0066666666666666,8.6,8.4,0.1999999999999993,3.0,4.999999999999929,-4.999999999999929,True,30.0,19.80000000000001,426.3,0.4400000000000003,0.0,0.0,9.1,7.0,2.1,4.0,-4.999999999999929,0.0,True,45.0,8.3875,3.7,-7.4,5.720000000000001,-1.8475,1.78,-1.6990000000000005,330.0,4.163331998932265,-1.6,-40.75,-48.0,6.734999999999999,10.04,4.675,37.0,37.0,222.0,147.7,4.0,6.0,1.0,4.0,0.4958,0.0626,2617.0,2015-04-14 20:01:04,G17
2015-04-15,25.40000000000004,376.3,0.6350000000000009,-0.3000000000000007,-0.0075,11.5,11.1,0.4000000000000003,4.0,0.0,0.0,True,40.0,-92.70000000000005,400.0,-2.64857142857143,-6.699999999999999,-0.1914285714285714,11.3,4.4,6.9,8.0,0.0,-4.999999999999929,True,35.0,157.0,435.2,3.488888888888889,6.199999999999999,0.1377777777777777,10.8,4.4,6.4,9.0,-4.999999999999929,0.0,True,45.0,10.05263157894737,0.2,-0.8,-0.36,-0.1425,1.19,0.627,580.0,8.831760866327848,-6.8,-53.0,-54.0,5.0,5.09,0.0250000000000001,42.0,47.0,252.0,155.7,4.0,6.0,1.0,13.0,0.8319,0.0657,2610.0,2015-04-15 23:15:04,G13
2015-04-16,17.80000000000001,421.3,0.4450000000000003,-1.1999999999999993,-0.0299999999999999,10.6,9.1,1.5,9.0,0.0,0.0,True,40.0,0.0,443.9,0.0,-2.1000000000000005,-0.06,9.3,7.2,2.1000000000000005,7.0,0.0,-4.999999999999929,True,35.0,15.800000000000011,475.7,0.3160000000000002,-1.6000000000000003,-0.032,7.8,5.6,2.2,8.0,-4.999999999999929,4.999999999999929,True,50.0,8.595238095238095,-0.925,-3.5,1.61,1.7075,3.98,-1.509,666.75,4.99165971062398,1.7,-78.25,-88.0,4.63,5.32,-3.475,56.5,60.0,339.0,151.3,4.0,6.0,1.0,1.0,0.5351,0.0627,2593.0,2015-04-16 19:53:04,G17
2015-04-17,-29.5,382.2,-0.7375,-1.5999999999999996,-0.0399999999999999,11.6,8.8,2.799999999999999,7.0,0.0,0.0,True,40.0,58.0,396.4,1.45,0.3000000000000007,0.0075,11.3,9.2,2.1000000000000014,9.0,0.0,0.0,True,40.0,35.5,473.6,0.8875,-1.0,-0.025,10.8,9.2,1.6000000000000014,9.0,0.0,0.0,True,40.0,10.286956521739132,0.625,0.1,-0.17,-0.3124999999999999,-0.12,-0.041,595.75,7.041543391425869,-4.7,-42.25,-44.0,1.9725,2.11,-0.0499999999999999,23.5,27.0,141.0,150.8,4.0,6.0,1.0,1.0,0.4361,0.0623,2574.0,2015-04-17 22:32:04,G07
2015-04-18,41.700000000000045,422.6,0.9266666666666676,-0.7999999999999989,-0.0177777777777777,11.6,10.8,0.7999999999999989,4.0,0.0,4.999999999999929,True,45.0,-34.200000000000045,430.8,-1.1400000000000017,-1.5,-0.05,10.8,9.3,1.5,3.0,4.999999999999929,-4.999999999999929,True,30.0,77.70000000000005,466.1,1.7266666666666677,-0.200000000000001,-0.0044444444444444,9.4,9.1,0.3000000000000007,4.0,-4.999999999999929,0.0,True,45.0,10.233333333333333,-0.0999999999999999,-1.5,-0.72,0.1525,1.07,0.525,490.5,5.196152422706632,-3.6,-38.0,-39.0,1.6375,1.74,-0.5249999999999999,30.0,33.0,180.0,148.9,4.0,6.0,1.0,1.0,0.4458,0.0538,2574.0,2015-04-18 20:08:04,G28
2015-04-19,-50.60000000000002,394.6,-1.124444444444445,-1.3999999999999986,-0.031111111111111,10.7,9.3,1.3999999999999986,4.0,0.0,4.999999999999929,True,45.0,28.19999999999999,414.7,0.9399999999999996,0.1999999999999993,0.0066666666666666,10.3,9.3,1.0,3.0,4.999999999999929,-4.999999999999929,True,30.0,36.5,408.7,0.8111111111111111,-0.1999999999999993,-0.0044444444444444,9.5,6.6,2.9000000000000004,4.0,-4.999999999999929,0.0,True,45.0,9.533333333333331,-1.775,-3.6,-0.61,0.8174999999999999,1.11,-0.0789999999999999,397.5,6.757711644237764,-5.2,-29.75,-34.0,2.76,2.99,-1.0,21.5,23.0,129.0,153.0,4.0,6.0,0.0,0.0,0.3963,0.0626,2563.0,2015-04-19 22:36:04,G13
2015-04-20,-16.0,347.0,-0.3555555555555555,-1.3000000000000007,-0.0288888888888889,11.4,10.1,1.3000000000000007,4.0,0.0,4.999999999999929,True,45.0,,,,,,,,,0.0,4.999999999999929,10.000000000000073,False,,,,,,,,,,0.0,10.000000000000073,0.0,False,,11.0125,1.3500000000000003,-4.7,-1.32,-2.185,1.14,0.946,445.25,10.5,7.3,-9.0,-16.0,5.2325,7.96,7.55,27.0,27.0,162.0,151.0,4.0,6.0,0.0,0.0,0.3846,0.0538,2316.0,2015-04-20 20:00:04,G23
2015-04-21,,,,,,,,,0.0,30.0,4.999999999999929,False,,29.600000000000023,409.6,0.9866666666666676,0.1000000000000014,0.0033333333333333,11.5,11.2,0.3000000000000007,3.0,4.999999999999929,-4.999999999999929,True,30.0,44.29999999999996,453.9,0.9844444444444436,-0.200000000000001,-0.0044444444444444,11.3,11.0,0.3000000000000007,4.0,-4.999999999999929,0.0,True,45.0,11.042857142857144,0.15,-2.4,0.86,-0.9325,0.5,-0.475,557.0,6.164414002968976,1.4,-28.5,-32.0,3.1775,3.37,3.1,30.0,33.0,180.0,155.3,4.0,6.0,1.0,1.0,0.4189,0.0587,2393.0,2015-04-21 22:19:04,G13
2015-04-22,33.0,400.0,0.7333333333333333,0.0,0.0,10.2,9.3,0.8999999999999986,4.0,0.0,4.999999999999929,True,45.0,53.5,427.2,1.7833333333333334,0.0999999999999996,0.0033333333333333,9.5,9.3,0.1999999999999993,3.0,4.999999999999929,-4.999999999999929,True,30.0,68.10000000000002,495.3,1.513333333333334,-1.0,-0.0222222222222222,9.4,8.4,1.0,4.0,-4.999999999999929,0.0,True,45.0,9.27777777777778,0.325,-2.9,1.51,-0.9525,0.66,-0.7030000000000001,506.5,2.6457513110645907,0.0,-14.5,-18.0,2.2675,2.34,3.2,22.0,27.0,132.0,151.8,4.0,6.0,1.0,1.0,0.4005,0.0518,2515.0,2015-04-22 19:34:04,G17
2015-04-23,-53.60000000000002,373.5,-1.1911111111111117,-3.5,-0.0777777777777777,12.4,8.9,3.5,4.0,0.0,4.999999999999929,True,45.0,-14.099999999999966,406.2,-0.4699999999999988,-4.7,-0.1566666666666666,11.5,4.2,7.3,3.0,4.999999999999929,-4.999999999999929,True,30.0,154.39999999999998,460.2,3.4311111111111106,5.1000000000000005,0.1133333333333333,10.7,4.2,6.499999999999999,4.0,-4.999999999999929,0.0,True,45.0,9.966666666666669,-0.2249999999999999,-1.0,-0.53,0.03,0.44,0.0599999999999999,404.75,2.753785273643051,2.1,-13.0,-14.0,1.0525,1.14,0.2249999999999999,8.0,13.0,48.0,142.0,4.0,6.0,0.0,0.0,0.369,0.0512,2504.0,2015-04-23 19:25:04,G17
2015-04-24,-22.399999999999977,348.4,-0.4977777777777772,-1.4000000000000004,-0.0311111111111111,10.0,8.6,1.4000000000000004,4.0,0.0,4.999999999999929,True,45.0,81.0,407.0,2.7,0.9000000000000004,0.03,9.5,8.5,1.0,3.0,4.999999999999929,-4.999999999999929,True,30.0,-2.300000000000012,413.1,-0.0511111111111113,-3.3,-0.0733333333333333,9.5,6.2,3.3,4.0,-4.999999999999929,0.0,True,45.0,8.577777777777778,-0.35,-1.0,0.4199999999999999,0.04,0.34,-0.154,368.75,4.112987559751022,-0.1,-8.5,-9.0,0.9575,1.04,0.4,1.5,3.0,9.0,136.0,4.0,6.0,1.0,6.0,0.5431,0.0665,2493.0,2015-04-24 20:36:04,G20
2015-04-25,-6.2999999999999545,366.5,-0.139999999999999,-1.1999999999999993,-0.0266666666666666,9.4,7.9,1.5,4.0,0.0,4.999999999999929,True,45.0,76.29999999999995,414.8,2.543333333333332,0.7999999999999989,0.0266666666666666,9.2,7.9,1.299999999999999,3.0,4.999999999999929,-4.999999999999929,True,30.0,73.10000000000002,479.0,1.624444444444445,-0.6999999999999993,-0.0155555555555555,8.7,8.0,0.6999999999999993,4.0,-4.999999999999929,0.0,True,45.0,8.588888888888889,1.55,1.1,0.16,-0.4375,-0.13,-0.059,325.25,2.0615528128088303,0.3,0.75,-1.0,1.755,1.88,0.0249999999999999,1.5,3.0,9.0,127.4,4.0,6.0,1.0,14.0,0.6844,0.0749,2486.0,2015-04-25 23:05:04,G02
2015-04-26,91.09999999999997,365.6,2.024444444444444,3.2,0.0711111111111111,10.4,6.4,4.0,4.0,0.0,4.999999999999929,True,45.0,32.30000000000001,366.2,1.076666666666667,-0.0999999999999996,-0.0033333333333333,9.6,9.3,0.2999999999999989,3.0,4.999999999999929,-4.999999999999929,True,30.0,81.80000000000001,448.0,1.817777777777778,-0.1999999999999993,-0.0044444444444444,9.5,9.3,0.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,9.266666666666666,0.525,-1.1,-0.8700000000000001,-0.3299999999999999,0.12,0.172,304.0,2.943920288775949,1.0,0.25,-2.0,1.83,1.91,1.3,5.0,10.0,30.0,120.0,4.0,6.0,0.0,0.0,0.3885,0.052,2480.0,2015-04-26 23:55:04,G12
2015-04-27,3.3999999999999773,371.9,0.075555555555555,-0.3999999999999986,-0.0088888888888888,11.4,10.8,0.5999999999999996,4.0,0.0,4.999999999999929,True,45.0,32.80000000000001,391.2,1.0933333333333335,0.0999999999999996,0.0033333333333333,11.0,10.8,0.1999999999999993,3.0,4.999999999999929,-4.999999999999929,True,30.0,4.699999999999989,425.3,0.1044444444444441,-1.5,-0.0333333333333333,10.9,9.4,1.5,4.0,-4.999999999999929,0.0,True,45.0,10.744444444444447,-2.675,-3.8,0.53,1.375,1.66,-0.102,300.5,1.7320508075688772,-1.0,-30.5,-36.0,0.88,0.91,-4.675,15.0,17.0,90.0,108.9,4.0,6.0,0.0,0.0,0.3411,0.0513,2473.0,2015-04-27 23:49:04,G12
2015-04-28,106.60000000000002,366.6,2.3688888888888893,2.3000000000000007,0.0511111111111111,8.8,6.5,2.3000000000000007,4.0,0.0,4.999999999999929,True,45.0,41.0,407.6,1.3666666666666667,0.0,0.0,8.9,8.8,0.0999999999999996,3.0,4.999999999999929,-4.999999999999929,True,30.0,42.0,451.1,0.9333333333333332,-0.6000000000000014,-0.0133333333333333,8.8,8.0,0.8000000000000007,4.0,-4.999999999999929,0.0,True,45.0,8.200000000000001,0.1,-0.9,0.42,-0.0624999999999999,0.22,0.0809999999999999,314.5,5.802298395176403,-1.0,-6.25,-10.0,1.92,2.25,0.175,6.5,10.0,39.0,109.2,4.0,6.0,0.0,0.0,0.3154,0.0503,2466.0,2015-04-28 21:42:04,G07
2015-04-29,,,,,,,,,0.0,30.0,4.999999999999929,False,,16.100000000000023,374.2,0.5366666666666674,-0.1999999999999993,-0.0066666666666666,11.3,10.8,0.5,3.0,4.999999999999929,-4.999999999999929,True,30.0,30.69999999999999,405.3,0.682222222222222,-0.1000000000000014,-0.0022222222222222,11.0,10.7,0.3000000000000007,4.0,-4.999999999999929,0.0,True,45.0,11.0,-0.425,-1.4,0.2299999999999999,0.685,1.01,-0.086,292.25,4.645786621588784,3.3,-16.75,-21.0,2.2775,2.85,-4.275,8.5,10.0,51.0,105.5,4.0,6.0,0.0,0.0,0.3686,0.0512,2459.0,2015-04-29 23:42:04,G12
2015-04-30,,,,,,,,,0.0,15.0,4.999999999999929,False,,11.300000000000011,381.7,0.376666666666667,-0.5999999999999996,-0.0199999999999999,11.0,10.4,0.5999999999999996,3.0,4.999999999999929,-4.999999999999929,True,30.0,38.10000000000002,419.8,0.8466666666666671,-1.0999999999999996,-0.0244444444444444,10.4,9.3,1.0999999999999996,4.0,-4.999999999999929,0.0,True,45.0,10.3,2.35,-0.2,-1.4600000000000002,-1.62,-0.81,0.4899999999999999,342.5,3.415650255319866,-2.6,-1.0,-2.0,1.25,1.28,5.7,15.0,23.0,90.0,103.3,4.0,6.0,1.0,1.0,0.4034,0.0535,2391.0,2015-04-30 19:30:04,G28
2015-05-01,13.199999999999989,323.5,0.293333333333333,0.1999999999999993,0.0044444444444444,9.8,9.3,0.5,4.0,0.0,4.999999999999929,True,45.0,37.0,360.5,1.2333333333333334,-0.0999999999999996,-0.0033333333333333,9.5,9.4,0.0999999999999996,3.0,4.999999999999929,-4.999999999999929,True,30.0,45.30000000000001,413.7,1.0066666666666668,-0.5999999999999996,-0.0133333333333333,9.4,4.2,5.2,4.0,-4.999999999999929,0.0,True,45.0,8.788888888888888,1.925,-0.1,-1.5299999999999998,-1.875,-0.45,0.9200000000000002,417.5,11.958260743101398,-8.4,1.5,-4.0,1.9875,2.24,5.875,15.0,17.0,90.0,101.4,4.0,6.0,1.0,1.0,0.48,0.054,2373.0,2015-05-01 23:34:04,G12
2015-05-02,31.59999999999997,320.5,0.7022222222222214,1.0,0.0222222222222222,9.7,8.5,1.1999999999999993,4.0,0.0,4.999999999999929,True,45.0,45.400000000000034,361.6,1.5133333333333343,0.5,0.0166666666666666,10.0,9.5,0.5,3.0,4.999999999999929,-4.999999999999929,True,30.0,39.39999999999998,401.0,0.8755555555555551,-0.9000000000000004,-0.02,10.0,9.1,0.9000000000000004,4.0,-4.999999999999929,0.0,True,45.0,9.444444444444445,-1.5,-2.7,0.0199999999999999,-0.1874999999999999,0.77,-0.061,419.0,15.3405779986718,2.0,-14.75,-21.0,1.135,1.37,3.875,28.5,30.0,171.0,107.3,4.0,6.0,1.0,1.0,0.4208,0.0514,2364.0,2015-05-02 23:30:04,G12
2015-05-03,18.40000000000004,331.8,0.4088888888888896,-0.4000000000000003,-0.0088888888888888,11.5,11.1,0.4000000000000003,3.0,0.0,4.999999999999929,True,45.0,28.30000000000001,360.1,0.9433333333333336,-0.4000000000000003,-0.0133333333333333,11.1,10.7,0.4000000000000003,3.0,4.999999999999929,-4.999999999999929,True,30.0,33.69999999999999,393.8,0.7488888888888886,-0.3999999999999986,-0.0088888888888888,10.9,10.3,0.5999999999999996,4.0,-4.999999999999929,0.0,True,45.0,10.925,0.825,-2.0,-0.0499999999999999,-0.8775000000000001,0.19,0.117,385.5,8.06225774829855,2.2,-4.75,-9.0,1.2,1.38,3.3,10.0,13.0,60.0,112.9,4.0,6.0,1.0,1.0,0.4964,0.052,2359.0,2015-05-03 23:26:04,G12
2015-05-04,-3.7999999999999545,352.4,-0.0844444444444434,-0.8500000000000014,-0.0188888888888889,10.4,9.2,1.200000000000001,4.0,0.0,4.999999999999929,True,45.0,38.599999999999966,358.7,1.2866666666666655,0.3000000000000007,0.01,9.5,9.2,0.3000000000000007,3.0,4.999999999999929,-4.999999999999929,True,30.0,50.80000000000001,409.5,1.128888888888889,-0.5,-0.0111111111111111,9.5,9.0,0.5,4.0,-4.999999999999929,0.0,True,45.0,9.55,1.6,1.0,0.22,-0.7324999999999999,-0.49,-0.103,355.0,4.320493798938574,2.0,-7.0,-10.0,0.8875000000000001,0.93,1.425,13.5,17.0,81.0,125.4,4.0,6.0,1.0,3.0,0.5029,0.059,2353.0,2015-05-04 23:22:04,G12
2015-05-05,3.8000000000000114,342.2,0.0844444444444447,-0.7000000000000011,-0.0155555555555555,10.4,8.9,1.5,3.0,0.0,4.999999999999929,True,45.0,50.5,392.7,1.6833333333333331,-0.1999999999999993,-0.0066666666666666,9.7,9.4,0.2999999999999989,3.0,4.999999999999929,-4.999999999999929,True,30.0,49.400000000000034,442.8,1.0977777777777786,-1.1999999999999993,-0.0266666666666666,9.5,8.3,1.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,9.2625,-0.5249999999999999,-1.2,-0.2099999999999999,0.275,0.59,-0.0839999999999999,363.0,7.438637868140466,-5.4,-6.75,-12.0,1.2025,1.29,-0.625,15.0,20.0,90.0,130.0,4.0,6.0,1.0,1.0,0.423,0.0529,2344.0,2015-05-05 23:17:04,G12
2015-05-06,5.5,389.1,0.1222222222222222,-0.0999999999999996,-0.0022222222222222,9.6,9.0,0.5999999999999996,4.0,0.0,4.999999999999929,True,45.0,48.700000000000045,411.6,1.6233333333333348,0.3000000000000007,0.01,9.3,,,2.0,4.999999999999929,-4.999999999999929,True,30.0,10.0,421.6,0.2222222222222222,-0.5,-0.0111111111111111,9.3,8.8,0.5,4.0,-4.999999999999929,0.0,True,45.0,9.075,6.9,6.2,0.5799999999999998,-4.79,-4.62,0.0839999999999999,430.5,3.1091263510296048,0.0,-15.0,-23.0,4.9375,6.52,11.125,25.0,33.0,150.0,138.6,4.0,6.0,1.0,2.0,0.4238,0.051,2329.0,2015-05-06 23:13:04,G12
2015-05-07,-84.69999999999999,375.5,-1.882222222222222,-2.4000000000000004,-0.0533333333333333,10.6,8.2,2.4000000000000004,4.0,0.0,4.999999999999929,True,45.0,46.0,361.9,1.5333333333333334,-4.1,-0.1366666666666666,10.8,4.1,6.700000000000001,3.0,4.999999999999929,-4.999999999999929,True,30.0,57.89999999999998,394.7,1.2866666666666662,5.200000000000001,0.1155555555555555,9.4,4.1,5.300000000000001,4.0,-4.999999999999929,0.0,True,45.0,9.077777777777778,0.7,-1.2,0.2399999999999998,0.1,1.07,0.2279999999999999,404.0,7.393691004272944,-3.2,-7.5,-13.0,2.4475,3.94,-2.075,17.0,17.0,102.0,149.2,4.0,6.0,0.0,0.0,0.371,0.0512,2407.0,2015-05-07 23:11:04,G12
2015-05-08,-42.39999999999998,380.2,-0.9422222222222216,-1.299999999999999,-0.0288888888888888,10.6,9.3,1.299999999999999,4.0,0.0,4.999999999999929,True,45.0,27.30000000000001,388.7,0.9100000000000004,0.1999999999999993,0.0066666666666666,10.2,9.3,0.8999999999999986,3.0,4.999999999999929,-4.999999999999929,True,30.0,62.5,425.8,1.3888888888888888,-0.1999999999999993,-0.0044444444444444,9.5,9.3,0.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,9.733333333333334,1.65,0.4,-0.82,-0.1,0.23,0.242,386.75,6.701989754294367,-4.9,-10.25,-12.0,1.7325000000000002,1.82,-2.7750000000000004,7.0,7.0,42.0,152.6,4.0,6.0,0.0,0.0,0.3519,0.0504,2402.0,2015-05-08 23:06:04,G12
2015-05-09,63.69999999999999,340.2,1.4155555555555552,2.3999999999999995,0.0533333333333333,9.8,7.2,2.6000000000000005,4.0,0.0,4.999999999999929,True,45.0,8.800000000000011,349.0,0.2933333333333337,-0.1999999999999993,-0.0066666666666666,9.6,9.0,0.5999999999999996,3.0,4.999999999999929,-4.999999999999929,True,30.0,42.69999999999999,391.7,0.9488888888888888,-0.0999999999999996,-0.0022222222222222,9.5,8.4,1.0999999999999996,4.0,-4.999999999999929,0.0,True,45.0,9.083333333333332,0.35,-0.8,-0.58,-0.6950000000000001,-0.49,0.0,364.0,18.239152027072603,-12.2,0.25,-3.0,1.6324999999999998,3.6,3.75,25.0,27.0,150.0,157.5,4.0,6.0,0.0,0.0,0.3865,0.0497,2395.0,2015-05-09 23:02:04,G12
2015-05-10,-11.300000000000011,395.8,-0.2511111111111113,-0.8499999999999996,-0.0188888888888888,10.75,9.8,0.9499999999999992,4.0,0.0,4.999999999999929,True,45.0,2.400000000000034,377.8,0.0800000000000011,-0.4000000000000003,-0.0133333333333333,9.9,9.5,0.4000000000000003,3.0,4.999999999999929,-4.999999999999929,True,30.0,27.30000000000001,405.1,0.6066666666666669,-0.1999999999999993,-0.0044444444444444,9.5,9.3,0.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,9.772222222222222,-9.55,-11.2,-1.1599999999999997,2.055,2.97,0.6280000000000001,354.0,4.96655480858378,-1.2,-25.25,-29.0,0.9625,1.43,6.624999999999999,18.5,20.0,111.0,163.1,4.0,6.0,0.0,0.0,0.3924,0.0509,2388.0,2015-05-10 22:58:04,G12
2015-05-11,,,,,,,,,0.0,0.0,-10.000000000000073,False,,,,,,,,,,0.0,-10.000000000000073,-4.999999999999929,False,,85.69999999999999,477.9,1.904444444444444,-0.5,-0.0111111111111111,9.3,8.8,0.5,4.0,-4.999999999999929,0.0,True,45.0,9.114285714285714,-0.175,-5.0,-1.59,-0.1975,1.45,0.5349999999999999,345.0,1.4142135623730951,0.0,-24.75,-35.0,4.1925,4.64,1.7499999999999998,30.0,37.0,180.0,166.2,4.0,6.0,1.0,1.0,0.4388,0.0528,2382.0,2015-05-11 22:54:04,G12
2015-05-12,36.60000000000002,401.3,0.8133333333333338,-0.7250000000000014,-0.0161111111111111,11.425,10.7,0.7250000000000014,4.0,0.0,4.999999999999929,True,45.0,37.69999999999999,439.0,1.2566666666666664,-0.7999999999999989,-0.0266666666666666,10.7,,,2.0,4.999999999999929,-4.999999999999929,True,30.0,51.89999999999998,495.5,1.1533333333333329,-0.8000000000000007,-0.0177777777777777,9.9,9.1,0.8000000000000007,4.0,-4.999999999999929,0.0,True,45.0,10.253125,1.225,-2.1,1.41,0.3349999999999999,2.59,0.0579999999999999,479.5,48.58326186386967,35.6,-17.5,-22.0,6.494999999999999,8.87,-4.75,30.0,30.0,180.0,166.5,4.0,6.0,1.0,71.0,0.9302,0.1003,2018.0,2015-05-12 22:40:04,G15
2015-05-13,1.6999999999999886,356.0,0.0377777777777775,-0.6999999999999993,-0.0155555555555555,9.7,9.0,0.6999999999999993,4.0,0.0,4.999999999999929,True,45.0,42.5,390.2,1.4166666666666667,0.0,0.0,9.5,9.0,0.5,3.0,4.999999999999929,-4.999999999999929,True,30.0,63.5,449.8,1.4111111111111112,0.0999999999999996,0.0022222222222222,9.1,8.9,0.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,9.233333333333333,0.575,-0.6,0.85,0.0874999999999999,1.63,-1.1629999999999998,709.0,15.59914527573012,7.6,-44.75,-63.0,2.0175,2.35,-1.625,46.5,50.0,279.0,160.3,4.0,6.0,0.0,0.0,0.3305,0.0502,2369.0,2015-05-13 22:44:04,G12
2015-05-14,-36.5,383.1,-0.8111111111111111,-1.0,-0.0222222222222222,11.5,10.0,1.5,4.0,0.0,4.999999999999929,True,45.0,7.799999999999954,393.2,0.2599999999999985,-1.0,-0.0333333333333333,10.9,9.5,1.4000000000000004,3.0,4.999999999999929,-4.999999999999929,True,30.0,34.900000000000034,413.9,0.7755555555555563,-1.1999999999999993,-0.0266666666666666,9.5,8.3,1.1999999999999993,4.0,-4.999999999999929,0.0,True,45.0,10.011111111111113,2.0,0.3,0.12,-0.625,0.48,-0.1199999999999999,601.25,18.89223826513594,-13.7,-22.5,-30.0,1.46,1.62,-1.9,25.0,30.0,150.0,148.2,4.0,6.0,0.0,0.0,0.3447,0.0497,2362.0,2015-05-14 22:40:04,G12
2015-05-15,88.59999999999997,372.9,1.968888888888888,1.5,0.0333333333333333,8.6,7.1,1.5,4.0,0.0,4.999999999999929,True,45.0,49.5,422.4,1.65,0.0,0.0,8.9,8.6,0.3000000000000007,3.0,4.999999999999929,-4.999999999999929,True,30.0,,,,,,,,,0.0,-4.999999999999929,-15.0,False,,8.0375,0.8,0.4,-0.0599999999999999,0.0375,0.5,0.215,493.75,6.849574196011505,-2.3,-13.25,-18.0,1.6625,1.93,-2.025,16.5,20.0,99.0,139.5,4.0,6.0,0.0,0.0,0.345,0.0494,2352.0,2015-05-15 22:37:04,G12
2015-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.354,0.0508,2342.0,2015-05-16 22:08:04,G30
2015-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3477,0.0495,2341.0,2015-05-17 22:29:04,G12
2015-05-18,44.30000000000001,351.6,0.9844444444444448,0.5,0.0111111111111111,9.8,9.3,0.5,4.0,0.0,4.999999999999929,True,45.0,,,,,,,,,0.0,4.999999999999929,-19.99999999999993,False,,,,,,,,,,0.0,,,False,,9.52,-5.4,-13.9,3.66,0.2925000000000001,4.98,-1.963,459.0,4.69041575982343,1.2,-28.5,-47.0,3.055,3.58,11.15,41.5,53.0,249.0,117.6,4.0,6.0,0.0,0.0,0.3752,0.0553,2337.0,2015-05-18 22:25:04,G12
2015-05-19,,,,,,,,,0.0,0.0,-10.000000000000073,False,,,,,,,,,,0.0,-10.000000000000073,-4.999999999999929,False,,35.200000000000045,393.1,0.7822222222222233,-0.1999999999999993,-0.0044444444444444,9.5,9.2,0.3000000000000007,4.0,-4.999999999999929,0.0,True,45.0,9.51875,2.4,-0.1,0.9399999999999998,-1.5125,-0.35,-0.321,506.0,10.23067283548187,-2.0,-19.25,-20.0,1.965,2.12,1.95,13.5,20.0,81.0,112.9,4.0,6.0,0.0,0.0,0.3135,0.0526,2332.0,2015-05-19 22:21:04,G12
2015-05-20,10.199999999999989,362.4,0.2266666666666664,0.0,0.0,9.3,9.2,0.1000000000000014,4.0,0.0,4.999999999999929,True,45.0,-4.5,353.9,-0.15,-0.5,-0.0166666666666666,9.2,8.7,0.5,3.0,4.999999999999929,-4.999999999999929,True,30.0,29.40000000000004,378.8,0.6533333333333341,-0.5,-0.0111111111111111,8.7,8.2,0.5,4.0,-4.999999999999929,0.0,True,45.0,8.844444444444445,-1.275,-1.5,0.19,0.2825,0.36,-0.0649999999999999,400.5,5.066228051190222,-1.6,-24.75,-26.0,0.2875,0.33,1.1749999999999998,3.5,7.0,21.0,108.2,4.0,6.0,0.0,0.0,0.3261,0.0529,2329.0,2015-05-20 20:52:04,G06
2015-05-21,-1.6999999999999886,354.1,-0.0377777777777775,-0.4000000000000003,-0.0088888888888888,9.3,8.9,0.4000000000000003,5.0,0.0,4.999999999999929,True,45.0,3.300000000000012,355.3,0.1100000000000003,-0.4000000000000003,-0.0133333333333333,8.9,8.5,0.4000000000000003,3.0,4.999999999999929,-4.999999999999929,True,30.0,34.0,389.3,0.7555555555555555,-0.5999999999999996,-0.0133333333333333,8.5,7.9,0.5999999999999996,4.0,-4.999999999999929,0.0,True,45.0,8.690000000000001,-1.05,-2.0,-0.18,0.2375,0.99,0.215,394.25,12.12091855705114,6.7,-9.5,-11.0,0.5075000000000001,0.72,1.0750000000000002,8.5,10.0,51.0,104.3,4.0,6.0,0.0,0.0,0.3029,0.0516,2328.0,2015-05-21 20:25:04,G13
